Symbol,Description,ISIN,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Exchange
CENTRALBK,Central Bank of India,INE483A01010,31.25,INR,-0.6990784874483599,449507,0.7108133665620908,284847594810,INR,6.196339698213471,5.0433,INR,3.765199679032174,3.81315538608198,Finance,BSE
CENTRALBK,Central Bank of India,INE483A01010,31.23,INR,-0.7310870947234597,4894350,0.748941533914768,284847594810,INR,6.192374040806614,5.0433,INR,3.765199679032174,3.81315538608198,Finance,NSE
BIRET.RR,Brookfield India Real Estate Trust,INE0FDU25010,342.49,INR,0.14327485380117225,1183774,3.6913009299551063,284391873725,INR,45.631261991046685,7.5056,INR,3615.643564356436,6.24471096326126,Finance,NSE
BIRET,Brookfield India Real Estate Trust,INE0FDU25010,342.55,INR,0.014598540145988721,18751,1.7805526540689394,284391873725,INR,45.639256022170116,7.5056,INR,3615.643564356436,6.24471096326126,Finance,BSE
LICHSGFIN,LIC Housing Finance Ltd,INE115A01026,513.85,INR,-0.30073729142412775,72695,2.0031357982507867,283502477589,INR,4.925553543647489,104.3233,INR,4.338637779753632,1.94024058983314,Finance,BSE
LICHSGFIN,LIC Housing Finance Ltd,INE115A01026,512,INR,-1.348747591522158,1388121,1.0853602898316295,283502477589,INR,4.9078202089082685,104.3233,INR,4.338637779753632,1.94024058983314,Finance,NSE
PNBHOUSING,PNB Housing Finance Limited,INE572E01012,1050,INR,-3.2480995162404978,111994,2.4217222827685223,282805227287,INR,11.961722488038278,87.78,INR,18.206302181524368,0.73715733701912,Finance,BSE
PNBHOUSING,PNB Housing Finance Limited,INE572E01012,1080,INR,-0.9174311926605505,1412986,1.8498045903624059,282805227287,INR,12.303485987696513,87.78,INR,18.206302181524368,0.73715733701912,Finance,NSE
SAILIFE,SAI Life Sciences Ltd.,INE570L01029,1366.4,INR,2.47487625618719,423531,1.167321899285271,282647731362,INR,83.62301101591189,16.34,INR,,0,Commercial services,NSE
SAILIFE,SAI Life Sciences Ltd.,INE570L01029,1364.3,INR,1.8134328358208922,12474,0.3480138602922714,282647731362,INR,83.49449204406365,16.34,INR,,0,Commercial services,BSE
METROBRAND,Metro Brands Ltd.,INE317I01021,1040.7,INR,0.5604406222823417,24742,0.7460701804113609,281628135628,INR,69.10358565737052,15.06,INR,17.289719626168228,0.532300992015485,Retail trade,NSE
METROBRAND,Metro Brands Ltd.,INE317I01021,1026.2,INR,-0.13623978201633552,949,0.02122093023255814,281628135628,INR,68.14077025232403,15.06,INR,17.289719626168228,0.532300992015485,Retail trade,BSE
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,INE179A01014,8639.5,INR,-0.10983928777893398,10073,0.3148570124686253,280728554240,INR,35.467558442752704,243.5888,INR,-4.578858466234411,2.71731275113462,Consumer non-durables,NSE
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,INE179A01014,8630,INR,-0.30267322843742894,344,0.06757951397756518,280728554240,INR,35.428558291678435,243.5888,INR,-4.578858466234411,2.71731275113462,Consumer non-durables,BSE
BANDHANBNK,Bandhan Bank Ltd.,INE545U01014,173.5,INR,0.08653014133256745,163317,0.11799189878114702,279284381049,INR,20.668294716778842,8.3945,INR,-34.13702198440221,0.865301413325642,Finance,BSE
BANDHANBNK,Bandhan Bank Ltd.,INE545U01014,173.6,INR,-0.028793550244751727,8403143,0.2723569257054908,279284381049,INR,20.680207278575256,8.3945,INR,-34.13702198440221,0.865301413325642,Finance,NSE
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,INE342J01019,2555.6,INR,4.403954571451905,303524,1.6023287095595766,277491984185,INR,58.25552556714567,43.8688,INR,3.220463010675261,0.164048722470574,Producer manufacturing,NSE
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,INE342J01019,2557.3,INR,4.880449493499569,7487,0.825495881892455,277491984185,INR,58.29427748194617,43.8688,INR,3.220463010675261,0.164048722470574,Producer manufacturing,BSE
APOLLOTYRE,Apollo Tyres Limited.,INE438A01022,436.05,INR,0.011467889908259489,33765,1.063963875960687,276808753870,INR,20.178718520643795,21.6094,INR,22.39264151157128,1.37662039692555,Consumer durables,BSE
APOLLOTYRE,Apollo Tyres Limited.,INE438A01022,438.35,INR,0.40082455336692624,549304,1.0616584634997404,276808753870,INR,20.285153683119383,21.6094,INR,22.39264151157128,1.37662039692555,Consumer durables,NSE
CDSL,Central Depository Services (India) Limited,INE736A01011,1340,INR,1.3462411132960184,1929942,1.591714719201539,276339789795,INR,61.39410433332417,21.8262,INR,-13.38156448303642,0.96430192104069,Finance,NSE
ANGELONE,Angel One Limited,INE732I01021,300.35,INR,-0.5463576158940322,5039236,0.8314784619956156,275197574921,INR,27.18099547511312,11.05,INR,2.3053420979538983,0.912863070539419,Finance,NSE
ANGELONE,Angel One Limited,INE732I01021,300,INR,-0.4149377593360996,230511,0.725180885458662,275197574921,INR,27.149321266968325,11.05,INR,2.3053420979538983,0.912863070539419,Finance,BSE
MSUMI,Motherson Sumi Wiring India Ltd,INE0FS801015,39.75,INR,-3.048780487804878,1695353,3.704118909140168,275147672049,INR,42.1661185955235,0.9427,INR,-17.343270495396762,1.39792721137624,Producer manufacturing,BSE
MSUMI,Motherson Sumi Wiring India Ltd,INE0FS801015,39.75,INR,-4.17068466730954,31346920,4.596893148101164,275147672049,INR,42.1661185955235,0.9427,INR,-17.343270495396762,1.39792721137624,Producer manufacturing,NSE
SJVN,SJVN Limited,INE002L01015,69.03,INR,-0.6476683937823875,232618,1.0591498043729577,272924245331,INR,42.4303890835331,1.6269,INR,-7.351936218678815,2.10223182145428,Utilities,BSE
SJVN,SJVN Limited,INE002L01015,69,INR,-0.6050129645635288,1402588,0.6422741443292926,272924245331,INR,42.41194910566107,1.6269,INR,-7.351936218678815,2.10223182145428,Utilities,NSE
REDINGTON,Redington Limited,INE891D01026,349.6,INR,0.5030904125341382,18684536,1.099821559600768,271822973313,INR,16.068170223327343,21.7573,INR,4.0914549255816395,1.72562553925798,Distribution services,NSE
REDINGTON,Redington Limited,INE891D01026,349.45,INR,0.5033074489502445,1252241,1.2604537384234455,271822973313,INR,16.061275985531292,21.7573,INR,4.0914549255816395,1.72562553925798,Distribution services,BSE
ITI,ITI Limited,INE248A01017,281,INR,-0.283889283179564,29428,1.5850564745043332,271162312656.99997,INR,116.84963406520293,2.4048,INR,,0,Communications,BSE
ITI,ITI Limited,INE248A01017,282.6,INR,0.15948963317385983,166453,0.8885075264225473,271162312656.99997,INR,117.51497005988026,2.4048,INR,,0,Communications,NSE
CRAFTSMAN,Craftsman Automation Ltd.,INE00LO01017,10175,INR,-1.5814673308507037,27276,0.27434627013391427,269603841158,INR,52.47312138489846,193.9088,INR,119.25339635121918,0.109136945038634,Producer manufacturing,NSE
CRAFTSMAN,Craftsman Automation Ltd.,INE00LO01017,10430,INR,1.1820743780406802,1876,0.29958479718939635,269603841158,INR,53.78817258422516,193.9088,INR,119.25339635121918,0.109136945038634,Producer manufacturing,BSE
PTCIL,PTC Industries Ltd,INE596F01018,18099,INR,0.6562482620543908,8064,0.6375005929134979,269425094171,INR,267.2989645654232,67.7107,INR,64.78632270625455,0,Producer manufacturing,NSE
PTCIL,PTC Industries Ltd,INE596F01018,18150,INR,0.9982972187906997,292,0.360627392861555,269425094171,INR,268.05216900726174,67.7107,INR,64.78632270625455,0,Producer manufacturing,BSE
PPLPHARMA,Piramal Pharma Limited,INE0DK501011,202.5,INR,1.6158169409875547,7037103,0.6929769259195859,264938280762,INR,,-2.373,INR,-420.8057320535352,0.0703517587939698,Health technology,NSE
PPLPHARMA,Piramal Pharma Limited,INE0DK501011,202.2,INR,1.6080402010050194,737162,0.4083381950166881,264938280762,INR,,-2.373,INR,-420.8057320535352,0.0703517587939698,Health technology,BSE
IIFL,IIFL Finance Limited,INE530B01024,605.3,INR,-1.983645048983888,41526,0.3021046053383017,262694057591,INR,12.315361139369276,49.15,INR,552.4105341403845,0.64772083232127,Finance,BSE
IIFL,IIFL Finance Limited,INE530B01024,607.65,INR,-1.6508861374120005,2042867,0.6885569219508509,262694057591,INR,12.363173957273652,49.15,INR,552.4105341403845,0.64772083232127,Finance,NSE
SYRMA,Syrma SGS Technology Limited,INE0DYJ01015,1421.6,INR,4.483316184036455,2055261,1.077237897668477,262557990629,INR,73.99310868908945,19.2126,INR,70.92908426081617,0.110164512338425,Electronic technology,NSE
SYRMA,Syrma SGS Technology Limited,INE0DYJ01015,1422.25,INR,4.454318448883673,314128,2.507855810745217,262557990629,INR,74.02694065352946,19.2126,INR,70.92908426081617,0.110164512338425,Electronic technology,BSE
ACC,ACC Limited,INE012A01025,1388.9,INR,-0.6153846153846089,13239,0.8851433117825218,262432698593,INR,13.698589604497485,101.39,INR,-20.992753058521007,0.536672629695885,Non-energy minerals,BSE
ACC,ACC Limited,INE012A01025,1384.7,INR,-0.9513590844062914,261992,1.062709911897847,262432698593,INR,13.657165400927113,101.39,INR,-20.992753058521007,0.536672629695885,Non-energy minerals,NSE
ACMESOLAR,ACME Solar Holdings Ltd.,INE622W01025,381.65,INR,2.842899488008611,2929270,1.2950693662579271,262073657333,INR,39.3859649122807,9.69,INR,54.21341608975888,0.0539447066756575,Industrial services,NSE
ACMESOLAR,ACME Solar Holdings Ltd.,INE622W01025,382,INR,3.0621880480237484,88903,0.7709290639121118,262073657333,INR,39.422084623323016,9.69,INR,54.21341608975888,0.0539447066756575,Industrial services,BSE
AMBER,Amber Enterprises India Ltd.,INE371P01015,7395,INR,-0.06756756756756757,248625,1.2173387225104229,261686816635,INR,144.15204678362574,51.3,INR,-28.50174216027875,0,Producer manufacturing,NSE
AMBER,Amber Enterprises India Ltd.,INE371P01015,7460,INR,0.5390835579514826,29073,2.9006864349283634,261686816635,INR,145.41910331384017,51.3,INR,-28.50174216027875,0,Producer manufacturing,BSE
GUJENERGY,Gujarat Energy Ltd,INE844O01030,278.85,INR,0.46838407494145606,427627,0.5162353367818477,261578762351,INR,16.95085255767302,16.4505,INR,-1.3829940292065246,2.08751793400287,Utilities,NSE
GUJENERGY,Gujarat Energy Ltd,INE844O01030,278.95,INR,0.053802008608313225,44865,0.7084241923743155,261578762351,INR,16.95693140026139,16.4505,INR,-1.3829940292065246,2.08751793400287,Utilities,BSE
NETWEB,Netweb Technologies India Limited,INE0NT901020,4763.55,INR,3.8376021798365163,206901,1.63776125688268,261215411186,INR,103.77426312005753,45.903,INR,100.35966355743923,0.0544959128065395,Electronic technology,BSE
NETWEB,Netweb Technologies India Limited,INE0NT901020,4762.2,INR,3.8421282163105066,1899271,1.4245013625335194,261215411186,INR,103.74485327756355,45.903,INR,100.35966355743923,0.0544959128065395,Electronic technology,NSE
NBCC,NBCC (INDIA) LIMITED,INE095N01031,94.84,INR,-0.691099476439787,4304105,0.7151606538309753,257822994232,INR,35.61664413399429,2.6628,INR,32.86099191697435,0.712116451984501,Commercial services,NSE
NBCC,NBCC (INDIA) LIMITED,INE095N01031,94.7,INR,-0.8273117603937502,222174,0.4960853348766919,257822994232,INR,35.56406789845276,2.6628,INR,32.86099191697435,0.712116451984501,Commercial services,BSE
SUMICHEM,Sumitomo Chemical India Ltd.,INE258G01013,511.9,INR,-0.7657264708733247,270708,0.3640842019697086,257534241068,INR,44.0954784691056,11.6089,INR,4.001899267169553,0.251962399457312,Process industries,NSE
SUMICHEM,Sumitomo Chemical India Ltd.,INE258G01013,510,INR,-0.8360878864475899,25875,0.3566810671621834,257534241068,INR,43.931810938159515,11.6089,INR,4.001899267169553,0.251962399457312,Process industries,BSE
ACUTAAS,Acutaas Chemicals Ltd,INE00FF01025,3224.3,INR,3.462328327557441,327508,0.6008389524926869,255425635041,INR,68.59672749166555,47.0037,INR,103.53208625617043,0.0480792345785855,Health technology,NSE
ACUTAAS,Acutaas Chemicals Ltd,INE00FF01025,3219,INR,3.178037405644505,30090,0.8235284458055881,255425635041,INR,68.48397041084,47.0037,INR,103.53208625617043,0.0480792345785855,Health technology,BSE
KAYNES,Kaynes Technology India Ltd.,INE918Z01012,3875,INR,2.513227513227513,61335,0.3652068910285991,253390987244,INR,71.67696348636751,54.062,INR,19.07929515418502,0,Electronic technology,BSE
KAYNES,Kaynes Technology India Ltd.,INE918Z01012,3875,INR,1.8396846254927726,916015,0.5645763364662081,253390987244,INR,71.67696348636751,54.062,INR,19.07929515418502,0,Electronic technology,NSE
NXST.RR,Nexus Select Trust,INE0NDH25011,167.17,INR,0.12577862961187083,242673,1.0832692390961307,252777759247,INR,62.767994593173874,2.6633,INR,-16.429759327245915,3.73209469583458,Finance,NSE
NXST,Nexus Select Trust,INE0NDH25011,167.98,INR,0.5868263473053831,12996,0.19480899095358373,252777759247,INR,63.07212856230991,2.6633,INR,-16.429759327245915,3.73209469583458,Finance,BSE
GILLETTE,Gillette India Limited,INE322A01010,7662,INR,-0.7384376214535562,11732,0.4467903604179995,251733828539,INR,37.3713257260753,205.0235,INR,18.589456234227253,2.16170036502964,Consumer non-durables,NSE
GILLETTE,Gillette India Limited,INE322A01010,7659,INR,-0.5453837164004675,1029,0.9686529229031348,251733828539,INR,37.35669325711443,205.0235,INR,18.589456234227253,2.16170036502964,Consumer non-durables,BSE
NEULANDLAB,Neuland Laboratories Ltd.,INE794A01010,19273,INR,-2.0432020330368488,35321,1.149682316485707,251601803343,INR,67.93173201067424,283.7113,INR,39.94125365006709,0.173375623387352,Health technology,NSE
NEULANDLAB,Neuland Laboratories Ltd.,INE794A01010,19205,INR,-1.7998670552743263,843,0.33771332425286593,251601803343,INR,67.69205174414978,283.7113,INR,39.94125365006709,0.173375623387352,Health technology,BSE
CREDITACC,CreditAccess Grameen Ltd.,INE741K01010,1554,INR,-0.25673940949935814,3234,0.12235586108788511,249586662869,INR,20.64567556795536,75.27,INR,523.0960264900662,0,Finance,BSE
CREDITACC,CreditAccess Grameen Ltd.,INE741K01010,1557.6,INR,-0.038505968425114646,137441,0.20612166698785458,249586662869,INR,20.693503387803904,75.27,INR,523.0960264900662,0,Finance,NSE
RUBICON,Rubicon Research Limited,INE506V01022,1517.7,INR,1.0486367721961452,13632,0.6107171177305981,248396615487,INR,100.70601037782171,15.0706,INR,,0,Health technology,BSE
RUBICON,Rubicon Research Limited,INE506V01022,1516.4,INR,1.039445628997877,224555,0.9818058441833836,248396615487,INR,100.61974971135854,15.0706,INR,,0,Health technology,NSE
DATAPATTNS,Data Patterns (India) Limited,INE0IX101010,4554.7,INR,2.842756502890165,1293591,0.7820393050030732,248053766187,INR,95.17053468259424,47.8583,INR,24.897372260106838,0.225692877132798,Electronic technology,NSE
DATAPATTNS,Data Patterns (India) Limited,INE0IX101010,4553.6,INR,2.7715085311907597,94595,1.0279651733940713,248053766187,INR,95.14755016371247,47.8583,INR,24.897372260106838,0.225692877132798,Electronic technology,BSE
AWL,AWL Agri Business Ltd,INE699H01024,190,INR,-0.10515247108306448,99869,0.39783469318977627,247198863636,INR,21.27111718146502,8.9323,INR,0.9698750918442207,0.525762355415352,Process industries,BSE
AWL,AWL Agri Business Ltd,INE699H01024,190.59,INR,0.15239096163951238,2329922,0.6835049995517465,247198863636,INR,21.337169597975887,8.9323,INR,0.9698750918442207,0.525762355415352,Process industries,NSE
IRB,IRB Infrastructure Developers Limited,INE821I01022,20.13,INR,-0.24777006937562293,713977,0.5550319464602358,243734043686,INR,25.330313325783315,0.7947,INR,-85.33087217351178,0.76808721506442,Industrial services,BSE
IRB,IRB Infrastructure Developers Limited,INE821I01022,20.13,INR,-0.24777006937562293,4606262,0.30576518869226005,243734043686,INR,25.330313325783315,0.7947,INR,-85.33087217351178,0.76808721506442,Industrial services,NSE
GODIGIT,Go Digit General Insurance Limited,INE03JT01014,263.3,INR,0.2093244529020024,264738,0.2073967090153776,243170612244,INR,49.58568738229756,5.31,INR,6.6265060240963685,0,Finance,NSE
GODIGIT,Go Digit General Insurance Limited,INE03JT01014,263.5,INR,0.19011406844106463,24730,0.10115930279028691,243170612244,INR,49.62335216572505,5.31,INR,6.6265060240963685,0,Finance,BSE
FORCEMOT,Force Motors Limited,INE451A01017,18378,INR,-0.6272304531199308,75092,0.634621755562617,242456395256,INR,19.343691228460173,950.0772,INR,45.33205369934861,0.217379490245095,Consumer durables,NSE
FORCEMOT,Force Motors Limited,INE451A01017,18330,INR,-0.38584859518504433,5395,0.5233494363929146,242456395256,INR,19.293169018265043,950.0772,INR,45.33205369934861,0.217379490245095,Consumer durables,BSE
TIMKEN,Timken India Limited,INE325A01013,3231.9,INR,0.4912782562731315,61229,1.571525736945446,241764288923,INR,59.79551963766347,54.0492,INR,-9.127866801842014,0.0777810618670566,Producer manufacturing,NSE
TIMKEN,Timken India Limited,INE325A01013,3230.1,INR,-0.04023024076252343,1034,0.03693213274137149,241764288923,INR,59.762216647054906,54.0492,INR,-9.127866801842014,0.0777810618670566,Producer manufacturing,BSE
KIOCL,KIOCL Ltd,INE880L01014,389.8,INR,-1.32894570307556,12571,0.33196806811009794,239697029591,INR,1421.5900802334063,0.2742,INR,,0,Non-energy minerals,BSE
KIOCL,KIOCL Ltd,INE880L01014,391.3,INR,-0.9116231957457498,275222,0.582411889733187,239697029591,INR,1427.060539752006,0.2742,INR,,0,Non-energy minerals,NSE
CEMPRO,Cemindia Projects Ltd,INE686A01026,1329.8,INR,-2.4572727939558425,640614,0.8828798508922114,234567345997,INR,37.97573185672143,35.0171,INR,46.779757638251404,0.219707788641107,Industrial services,NSE
CEMPRO,Cemindia Projects Ltd,INE686A01026,1328.25,INR,-2.905701754385965,54464,0.8532009919338825,234567345997,INR,37.931467768604485,35.0171,INR,46.779757638251404,0.219707788641107,Industrial services,BSE
AFFLE,Affle 3i Limited,INE00WC01027,1683.3,INR,1.2206855081178565,362539,0.47312347442249914,234182657166,INR,52.05009276437847,32.34,INR,18.897058823529427,0,Technology services,NSE
AFFLE,Affle 3i Limited,INE00WC01027,1652,INR,-0.48192771084337355,22331,0.44892116991699454,234182657166,INR,51.08225108225108,32.34,INR,18.897058823529427,0,Technology services,BSE
TATAELXSI,Tata Elxsi Limited,INE670A01012,3737,INR,-0.6618995720247771,162634,0.29729541494842016,234059463306,INR,35.56016538284034,105.0895,INR,-12.155514484921584,1.9962736225712,Technology services,NSE
TATAELXSI,Tata Elxsi Limited,INE670A01012,3743.85,INR,-0.3500133084908196,9979,0.27454432904601417,234059463306,INR,35.62534791772727,105.0895,INR,-12.155514484921584,1.9962736225712,Technology services,BSE
BELRISE,Belrise Industries Limited,INE894V01022,240.34,INR,-0.6284627470437485,2278509,0.5611193480254821,233905696909,INR,42.53805309734513,5.65,INR,-4.475290378210214,0.227413686169113,Producer manufacturing,NSE
BELRISE,Belrise Industries Limited,INE894V01022,239.5,INR,-0.9307135470527405,236210,0.7885542293360467,233905696909,INR,42.38938053097345,5.65,INR,-4.475290378210214,0.227413686169113,Producer manufacturing,BSE
